Date,Open,High,Low,Close,Volume,Adj Close
2011-06-16,502.810017,506.570017,496.670015,500.370016,5508400,250.435443
2011-06-15,505.029993,508.350004,500.61001,502.950014,4142400,251.726734
2011-06-14,508.150009,514.080017,506.990007,508.370003,4678300,254.439441
2011-06-13,509.999994,510.20002,502.170002,504.730001,4849700,252.617618
2011-06-10,514.080017,516.690014,509.290011,509.510006,4874900,255.010013
2011-06-09,519.999994,519.999994,515.639978,516.730013,3374800,258.62363
2011-06-08,516.530018,521.240025,515.780036,519.170014,3303400,259.844852
2011-06-07,522.889984,524.630003,518.990019,519.030018,3811300,259.774784
2011-06-06,523.54003,526.820011,519.250012,521.060029,3880300,260.790805
2011-06-03,522.000006,527.599991,521.500018,523.07998,3493500,261.801792
2011-06-02,527.569992,530.299987,522.479994,528.05998,4404500,264.294284
2011-06-01,528.039981,533.199977,525.309986,525.599979,5905800,263.063053
2011-05-31,524.999994,529.050017,523.500031,529.020018,5369200,264.774784
2011-05-27,518.480031,521.790011,516.300023,520.900033,3488100,260.710727
2011-05-26,517.699989,522.120003,514.999994,518.129979,4232700,259.324314
2011-05-25,517.329998,522.769987,517.25,519.670002,2600500,260.095096
2011-05-24,520.369985,523.960019,518.149978,518.260036,3796200,259.389408
2011-05-23,516.600016,519.999994,513.400033,518.390033,4595400,259.454471
2011-05-20,531.800011,531.990006,523.129979,524.030018,4630300,262.277286
2011-05-19,532.729988,536.540017,529.720001,531.250024,4932400,265.890903
2011-05-18,529.540005,530.329986,525.699977,529.809999,3902400,265.170169
2011-05-17,515.429984,531.220025,515.029993,530.459983,6600500,265.495487
2011-05-16,526.310023,527.27,516.400021,518.420033,5910400,259.469486
2011-05-13,534.610003,535.920032,529.050017,529.550005,4213100,265.040042
2011-05-12,535.239988,536.940007,530.910033,535.049993,2893700,267.792789
2011-05-11,540.13999,543.550029,533.690026,535.449983,4672900,267.992984
2011-05-10,539.999994,544.430008,537.539993,542.65999,4081700,271.601597
2011-05-09,534.999994,538.490031,531.100028,537.679989,3893500,269.109104
2011-05-06,538.149978,541.460019,535.179989,535.299987,4108000,267.917911
2011-05-05,533.860022,539.420008,531.500018,534.270012,3991600,267.402408
2011-05-04,535.16999,539.000018,533.019981,535.790036,4229700,268.163181
2011-05-03,537.130003,542.010006,529.630003,533.890021,4158800,267.212223
2011-05-02,545.699977,545.730037,537.120003,538.560029,4263100,269.549564
2011-04-29,539.999994,544.100016,538.51003,544.100016,8448500,272.32233
2011-04-28,538.05998,539.250012,534.080016,537.969982,3996000,269.254245
2011-04-27,537.999982,538.109979,534.35001,537.759987,4592200,269.149143
2011-04-26,526.520018,537.439995,525.209989,532.819986,6993000,266.67667
2011-04-25,525.249988,527.000006,522.010006,525.049993,3258300,262.787784
2011-04-21,527.489994,528.280036,522.389997,525.099992,4935200,262.812809
2011-04-20,525.900033,526.820011,521.390021,525.730037,6113800,263.128147
2011-04-19,529.949995,530.880033,520.900033,521.530018,5362800,261.026035
2011-04-18,526.42002,527.65999,519.000018,526.84001,10069500,263.683689
2011-04-15,545.289987,545.750036,530.059992,530.699977,28059300,265.615604
2011-04-14,575.189989,579.450007,572.100003,578.51003,10901600,289.544559
2011-04-13,575.509981,577.599991,571.750012,576.280023,4134600,288.42844
2011-04-12,574.999993,576.910008,568.04998,570.609979,4167000,285.59058
2011-04-11,576.200025,578.099979,572.999981,577.369997,3712600,288.973972
2011-04-08,584.889996,584.889996,578.05998,578.159977,3799700,289.369358
2011-04-07,575.730037,580.639978,574.190013,579.999993,5057900,290.290287
2011-04-06,572.180001,575.159989,567.999981,574.180013,5331200,287.377384
2011-04-05,581.080028,581.490018,565.679977,569.090016,12082900,284.829838
2011-04-04,592.999981,594.739999,583.099979,587.679989,4104800,294.134129
2011-04-01,588.760023,595.189989,588.760023,591.80001,5221100,296.196201
2011-03-31,582.999981,588.159977,581.740012,586.760011,4054700,293.673679
2011-03-30,584.380008,585.499981,580.579979,581.840009,2841700,291.211216
2011-03-29,576.00003,581.890008,573.009981,581.730012,3206300,291.156162
2011-03-28,582.070004,584.989994,574.71,575.359985,4432300,287.96796
2011-03-25,586.880008,586.910008,579.240012,579.74,5711000,290.16016
2011-03-24,585.429983,588.390032,578.800023,586.890008,4193200,293.738743
2011-03-23,575.189989,582.449995,572.000006,582.160002,3628700,291.371372
2011-03-22,577.269999,579.230012,572.509993,577.319998,3770000,288.948948
2011-03-21,570.219988,579.799998,569.020017,576.500018,6035700,288.538547
2011-03-18,564.640002,567.989982,559.74,561.060029,6590600,280.810825
2011-03-17,564.480006,569.000018,560.53998,561.360021,5792800,280.960972
2011-03-16,568.009981,569.789999,551.280023,557.100003,7589400,278.82883
2011-03-15,557.499994,571.00003,555.499981,569.560004,8003100,285.065067
2011-03-14,572.799986,578.290035,568.019981,569.989994,5626500,285.280277
2011-03-11,578.220037,579.999993,573.330034,576.710013,6057900,288.64365
2011-03-10,585.439983,586.620015,579.450007,580.299986,6249900,290.440433
2011-03-09,591.00003,594.510005,585.750036,591.770011,4297600,296.181187
2011-03-08,592.929983,597.979981,590.199988,592.309998,4565200,296.45145
2011-03-07,600.54998,603.690025,587.000005,591.660014,6918400,296.126133
2011-03-04,608.330034,608.980018,600.199988,600.619978,6015900,300.6106
2011-03-03,606.38002,611.490018,604.999993,609.560004,3886700,305.085087
2011-03-02,599.799998,606.00003,595.189989,600.790035,4049300,300.695713
2011-03-01,617.779986,619.220012,599.30001,600.760036,6639700,300.680698
2011-02-28,609.999993,616.490018,608.009981,613.400032,4558400,307.007023
2011-02-25,611.860009,614.72,609.500005,610.039992,3860900,305.325321
2011-02-24,611.39002,613.089979,601.350021,608.820022,5417900,304.714726
2011-02-23,610.329985,614.70,604.000017,611.320022,5773400,305.965977
2011-02-22,620.029992,624.929995,607.769986,610.209988,7272500,305.410404
2011-02-18,626.000029,631.180025,624.180013,630.079991,6429300,315.355351
2011-02-17,621.250023,627.249999,620.279986,625.259986,2954600,312.942936
2011-02-16,625.630038,626.500017,622.100003,624.220012,3364600,312.422428
2011-02-15,627.319997,630.089991,623.099978,624.150014,4179800,312.387394
2011-02-14,623.340033,629.640002,620.039992,628.150038,4251700,314.389408
2011-02-11,613.790022,624.999993,612.999981,624.500005,5174600,312.562565
2011-02-10,613.90002,617.499993,611.560016,616.440019,4664100,308.528538
2011-02-09,616.870008,619.450006,612.339997,616.500017,3681300,308.558567
2011-02-08,614.929995,619.630002,614.510005,618.380032,3386400,309.499516
2011-02-07,610.159989,618.390032,609.210012,614.29001,3595600,307.452458
2011-02-04,610.149989,611.440019,606.610015,610.98003,3098400,305.795811
2011-02-03,609.480006,611.450019,606.130026,610.149989,2987200,305.380375
2011-02-02,611.00003,614.340009,607.529992,612.000005,3517800,306.306309
2011-02-01,604.490005,613.350033,603.109978,611.040029,5485100,305.82584
2011-01-31,603.600027,604.470006,595.54998,600.359984,5604100,300.480473
2011-01-28,619.070016,620.359984,599.759999,600.99003,8453700,300.795811
2011-01-27,617.889983,619.70,613.250036,616.79001,4034300,308.703709
2011-01-26,620.329985,622.489993,615.279986,616.500017,4072100,308.558567
2011-01-25,608.200037,620.690037,606.520017,619.909995,7286300,310.265263
2011-01-24,607.569991,612.489993,601.230024,611.080028,9189200,305.84586
2011-01-21,639.580003,641.730011,611.360021,611.830009,17790900,306.221226
2011-01-20,632.21,634.080015,623.290035,626.770011,10960600,313.698704
2011-01-19,642.120002,642.959981,629.660001,631.750011,6805300,316.191197
2011-01-18,626.060028,641.990005,625.269986,639.630002,7226700,320.135136
2011-01-14,617.399995,624.270011,617.080003,624.180013,4726400,312.402409
2011-01-13,616.970006,619.670001,614.160013,616.690013,2665300,308.65366
2011-01-12,619.350009,619.350009,614.769999,616.870008,3262100,308.743748
2011-01-11,617.709988,618.800022,614.500005,616.010029,2875700,308.313328
2011-01-10,614.799998,615.389983,608.560028,614.210012,3155200,307.412419
2011-01-07,615.910032,618.250036,610.12999,616.440019,4198100,308.528538
2011-01-06,610.680037,618.430031,610.049992,613.50003,4111400,307.057072
2011-01-05,600.069991,610.329985,600.049992,609.070016,5059500,304.839848
2011-01-04,605.619978,606.180025,600.11999,602.120002,3645300,301.361363
2011-01-03,596.480018,605.589979,596.480018,604.350009,4725600,302.477482
2010-12-31,596.740012,598.420032,592.030005,593.970018,3075500,297.282291
2010-12-30,597.999981,601.330022,597.389996,598.860021,1977000,299.72974
2010-12-29,602.000005,602.409995,598.920019,601.00003,2036300,300.800816
2010-12-28,602.050004,603.870021,598.009981,598.920019,2127400,299.759769
2010-12-27,602.739987,603.780023,599.500005,602.379996,2413700,301.491489
2010-12-23,605.339985,606.00003,602.030005,604.230012,2219300,302.417423
2010-12-22,604.000017,607.000005,603.280035,605.489981,2412500,303.048039
2010-12-21,598.570028,604.72,597.60999,603.069979,3755200,301.836826
2010-12-20,594.650002,597.879984,588.660026,595.059992,3942600,297.827824
2010-12-17,591.00003,592.559992,587.669989,590.800035,6168000,295.695713
2010-12-16,592.849985,593.770023,588.069979,591.710012,3190600,296.151157
2010-12-15,594.200013,596.450019,589.150014,590.299986,4331000,295.445438
2010-12-14,597.090003,598.290035,592.479994,594.909995,3283300,297.75275
2010-12-13,597.120002,602.999981,594.090015,594.620002,4792200,297.607609
2010-12-10,593.139978,593.990018,590.289986,592.21,3405900,296.401402
2010-12-09,593.88002,595.579979,589.000018,591.500018,3734000,296.046055
2010-12-08,591.970006,592.519993,583.690025,590.53998,3510200,295.565556
2010-12-07,591.270023,592.999981,586.00003,587.140002,6078300,293.863865
2010-12-06,580.569979,582.000005,576.610015,578.360033,4183400,289.469486
2010-12-03,569.450007,576.480018,567.999981,572.999981,5257100,286.786777
2010-12-02,568.660026,573.330034,565.349985,571.82001,5090700,286.196201
2010-12-01,562.999981,571.570016,562.399996,564.350009,7500600,282.457462
2010-11-30,574.32001,574.32001,553.310035,555.710037,14220500,278.133152
2010-11-29,589.170013,589.799998,579.949995,582.110003,5713600,291.346348
2010-11-26,590.459982,592.979981,587.000005,589.999993,2619500,295.295292
2010-11-24,587.309998,596.600015,587.050004,594.969994,4788000,297.78278
2010-11-23,587.010005,589.010017,578.200037,583.009981,4320800,291.796787
2010-11-22,587.469994,593.440031,582.749987,591.220024,4368800,295.905918
2010-11-19,597.000005,597.889984,590.339985,590.830034,4590400,295.710728
2010-11-18,589.000018,599.979994,588.560028,596.560016,5174800,298.578587
2010-11-17,584.999993,589.500005,581.370021,583.550029,4880100,292.067081
2010-11-16,592.759987,597.889984,583.450031,583.720024,6608100,292.152164
2010-11-15,603.079979,604.000017,594.050016,595.469982,6950800,298.033024
2010-11-12,613.990018,616.900008,601.210025,603.290035,6779200,301.946964
2010-11-11,619.70,619.849997,614.210012,617.19,4518600,308.903904
2010-11-10,622.080003,622.999981,617.509993,622.879984,4989000,311.751744
2010-11-09,629.999993,630.850033,620.50998,624.819997,4469900,312.722721
2010-11-08,624.020017,629.490005,623.130038,626.770011,4198300,313.698704
2010-11-05,623.180037,625.489981,621.110027,625.079991,3527800,312.852848
2010-11-04,624.640002,629.919995,622.100003,624.270011,7134400,312.447453
2010-11-03,617.499993,621.830009,613.50003,620.179988,6754200,310.400395
2010-11-02,618.670025,619.999993,614.580003,615.599978,3991200,308.108097
2010-11-01,615.730036,620.660038,611.210024,614.999993,6168000,307.807804
2010-10-29,617.070003,619.000017,612.989981,613.700025,4552000,307.157169
2010-10-28,620.049992,621.000029,613.300034,618.580028,4364200,309.599613
2010-10-27,615.770035,619.999993,612.329997,616.470018,4479300,308.543553
2010-10-26,613.099978,621.230024,611.030029,618.600027,5020700,309.609623
2010-10-25,615.589979,624.739999,614.969994,616.500017,6310400,308.558567
2010-10-22,611.920007,614.819997,610.049992,612.529992,4507600,306.571568
2010-10-21,611.510017,616.000029,606.00003,611.990005,5835100,306.301304
2010-10-20,608.139977,617.379996,607.499993,607.979981,7043100,304.294285
2010-10-19,608.850021,614.819997,602.859984,607.829985,9166600,304.219212
2010-10-18,600.54998,619.69,600.54998,617.709988,14182200,309.164158
2010-10-15,599.270011,601.640014,591.600015,601.450019,29619900,301.026035
2010-10-14,544.180014,545.249988,537.110003,540.930032,13254900,270.735752
2010-10-13,547.000006,547.489994,542.329998,543.300035,6105000,271.92194
2010-10-12,540.119991,545.990031,537.789987,541.390021,7499600,270.965976
2010-10-11,538.480031,544.600003,537.170002,538.840022,5247300,269.689701
2010-10-08,532.769987,537.599991,527.619991,536.350022,5712600,268.443454
2010-10-07,536.210025,537.200001,529.140015,530.009994,4786800,265.270267
2010-10-06,539.260012,539.949995,529.939995,534.35001,5519000,267.442447
2010-10-05,528.380033,539.999994,526.550017,538.230037,7007100,269.384403
2010-10-04,524.949995,528.250037,518.850022,522.349998,3877100,261.436435
2010-10-01,529.999994,530.619979,522.999982,525.619979,4445500,263.073062
2010-09-30,529.160014,531.870009,518.92002,525.790036,6481700,263.158176
2010-09-29,527.849985,532.939983,524.710001,527.689989,4340000,264.109104
2010-09-28,533.480031,533.590028,518.450032,527.170002,7302000,263.84885
2010-09-27,528.850022,536.85001,528.850022,530.409984,6208500,265.470462
2010-09-24,521.740013,527.829986,518.260036,527.289999,6707000,263.908908
2010-09-23,514.610004,519.690002,511.299993,513.480031,4630100,256.997013
2010-09-22,512.859985,517.779987,511.680014,516.000031,5069100,258.258274
2010-09-21,509.680002,519.979994,508.910021,513.460032,8923600,256.987003
2010-09-20,492.499994,510.410015,492.060005,508.280006,8798100,254.394397
2010-09-17,483.749994,491.199996,481.179996,490.150021,11271900,245.320331
2010-09-16,479.949996,482.449996,479.410009,481.059999,3935000,240.77077
2010-09-15,479.949996,481.890009,478.500001,480.640009,4800700,240.560565
2010-09-14,482.010006,484.750001,480.079993,480.430014,4428500,240.455463
2010-09-13,480.900003,484.35001,479.530006,482.27,4478500,241.376376
2010-09-10,479.020018,479.79,475.079993,476.139997,3944600,238.308307
2010-09-09,477.830017,480.400015,470.580011,476.179996,4856300,238.328326
2010-09-08,465.19002,472.499995,464.510007,470.580011,4798700,235.525531
2010-09-07,464.500007,467.589992,463.020012,464.400009,3416300,232.432437
2010-09-03,470.520012,471.88001,467.439996,470.300018,5075700,235.385394
2010-09-02,462.840017,464.430009,460.310018,463.180009,3365000,231.821826
2010-09-01,454.979995,464.939996,452.499995,460.330017,6450100,230.395404
2010-08-31,450.109992,454.869998,448.000013,450.019994,3889700,225.235232
2010-08-30,459.150015,459.760001,452.419997,452.690021,2460300,226.571582
2010-08-27,452.559993,459.989995,447.649991,458.829993,4620100,229.644641
2010-08-26,456.059999,457.260001,450.440015,450.980001,3550400,225.715716
2010-08-25,449.999995,457.810018,449.999995,454.620004,5179000,227.53754
2010-08-24,457.70002,458.370004,450.920003,451.389991,5519800,225.920917
2010-08-23,461.500019,468.250007,457.73002,464.070017,5966400,232.267276
2010-08-20,467.970014,471.590017,461.02,462.020006,7827300,231.241244
2010-08-19,481.01,482.509994,467.250001,467.970014,7842100,234.219226
2010-08-18,490.440014,490.870004,481.550018,482.150003,5367400,241.316318
2010-08-17,488.53,494.700002,486.03,490.520012,3777600,245.505512
2010-08-16,483.679996,489.869998,480.500013,485.59001,2607300,243.038043
2010-08-13,489.000019,491.189996,486.01,486.349992,3865500,243.418414
2010-08-12,483.94002,494.75,482.509994,492.010006,4404700,246.251254
2010-08-11,497.730019,498.000013,491.500019,491.740013,4441500,246.116123
2010-08-10,502.349998,506.00,498.569999,503.709995,4143800,252.107105
2010-08-09,502.25,505.500012,501.359992,505.350016,3740600,252.927936
2010-08-06,505.400015,505.740007,496.049999,500.220019,6632300,250.36037
2010-08-05,505.890003,508.599998,503.559999,508.10001,4835900,254.304309
2010-08-04,492.180002,507.000006,491.049999,506.319992,7617300,253.41341
2010-08-03,490.500013,492.459995,486.760012,489.829999,3600900,245.160159
2010-08-02,488.990019,493.280006,486.940008,490.410015,3713600,245.450458
2010-07-30,479.650003,487.359998,479.140015,484.849998,4283900,242.667667
2010-07-29,485.950002,488.879991,479.330011,484.989995,5345600,242.737735
2010-07-28,494.939996,495.250019,482.670021,484.35001,4987000,242.417423
2010-07-27,490.580011,497.499994,490.170021,492.629991,4897400,246.561557
2010-07-26,489.090017,490.750007,484.879997,488.970019,3986400,244.729739
2010-07-23,480.770006,490.59001,480.009994,490.059993,4524200,245.275272
2010-07-22,483.230007,488.980019,482.479995,484.809999,4291100,242.647647
2010-07-21,484.000019,485.700008,475.430015,477.499994,6552600,238.988986
2010-07-20,461.03,482.990013,460.600011,481.590017,8100800,241.036044
2010-07-19,461.010001,469.650003,457.519994,466.179996,9091400,233.323321
2010-07-16,469.120016,470.560011,459.520006,459.610004,15633900,230.035037
2010-07-15,491.730013,494.700002,482.680021,494.020018,9706600,247.257266
2010-07-14,489.879997,493.829992,486.46002,491.339992,6229700,245.915912
2010-07-13,482.250001,492.990013,480.280018,489.200014,7944600,244.844852
2010-07-12,472.369998,479.440008,471.079999,475.830005,6662100,238.153156
2010-07-09,471.960008,473.260006,462.780018,467.489995,8654300,233.978976
2010-07-08,453.55,457.329999,449.660003,456.560018,5332400,228.508517
2010-07-07,438.310006,451.289994,435.380016,450.20002,6253100,225.325336
2010-07-06,444.000019,447.669991,433.629998,436.069999,5115000,218.253253
2010-07-02,441.620016,442.28,436.000001,436.550018,3868100,218.493503
2010-07-01,445.290018,448.400003,433.629998,439.490007,7020100,219.964969
2010-06-30,454.959996,457.830017,444.720002,444.949996,7199100,222.697696
2010-06-29,463.440002,464.550006,451.119998,454.260013,6997100,227.357364
2010-06-28,472.589992,477.549993,469.010019,472.080005,3521000,236.276279
2010-06-25,477.060005,477.650021,470.560011,472.680021,4485900,236.576587
2010-06-24,479.660003,482.750019,473.260006,475.099992,3783400,237.787784
2010-06-23,486.890009,486.890009,478.160009,482.050005,4054100,241.266269
2010-06-22,489.899997,496.600016,485.730007,486.249994,4434900,243.368366
2010-06-21,499.899997,500.970001,484.889997,488.559999,5961000,244.524524
2010-06-18,502.509994,503.470001,498.130009,500.029994,5740000,250.265262
2010-06-17,503.450002,505.870003,496.690014,500.079992,3950600,250.290286
2010-06-16,496.169996,504.000019,496.109998,501.269994,4574000,250.885883
2010-06-15,483.080011,500.400015,482.180002,497.990013,8510600,249.244251
2010-06-14,494.480007,494.500006,483.190008,483.190008,4076700,241.836841
2010-06-11,482.499994,488.709995,481.620016,488.50,3559800,244.494495
2010-06-10,480.370016,488.50,475.840005,487.010006,5150600,243.748752
2010-06-09,487.220001,488.879991,472.000007,474.020018,5452500,237.247256
2010-06-08,487.850016,488.839992,477.539994,484.78,5364800,242.632633
2010-06-07,499.060017,500.910003,483.150009,485.520012,7258100,243.003009
2010-06-04,499.720001,509.250012,496.700014,498.719995,7832700,249.609607
2010-06-03,495.109992,508.000012,494.700002,505.60001,7294000,253.053058
2010-06-02,486.680014,493.869991,481.46002,493.370004,5076500,246.931934
2010-06-01,480.430014,491.059999,480.119992,482.369998,5328200,241.426425
2010-05-28,492.740019,493.450002,483.000013,485.63001,5783800,243.058063
2010-05-27,484.949996,492.309999,481.049999,490.460014,5612500,245.475482
2010-05-26,482.070005,489.76,474.999995,475.470014,6944200,237.97298
2010-05-25,468.150009,477.449996,464.010019,477.070005,6028700,238.773776
2010-05-24,480.730007,489.789999,476.800012,477.160003,8682500,238.81882
2010-05-21,469.060018,484.999994,464.400009,472.050006,19362200,236.261264
2010-05-20,485.069993,485.580011,473.799993,475.009994,9816700,237.74274
2010-05-19,496.259994,499.440008,487.740019,494.430008,6884500,247.462467
2010-05-18,509.999994,510.970001,497.070005,498.370004,5645300,249.434436
2010-05-17,506.780012,508.360004,498.350004,507.970013,5582000,254.239246
2010-05-14,509.77,510.99,496.249994,507.529993,8223700,254.019016
2010-05-13,516.500018,522.000006,510.370016,510.880003,6644900,255.695697
2010-05-12,512.040005,512.040005,502.000006,505.390015,7695800,252.947956
2010-05-11,515.669978,519.879997,508.220007,509.050017,6638500,254.779788
2010-05-10,513.970019,522.819986,512.599992,521.650015,8247700,261.086093
2010-05-07,499.969995,505.320017,481.329993,493.140009,10167800,246.816821
2010-05-06,508.749994,517.519994,459.999995,498.669996,9990100,249.584583
2010-05-05,500.980001,515.719976,500.470013,509.76,9155200,255.135135
2010-05-04,526.520018,526.740012,504.210013,506.370022,12140400,253.438449
2010-05-03,526.500018,532.919984,525.079992,530.599979,3711800,265.565555
2010-04-30,531.130027,537.679989,525.439983,525.699977,4865900,263.113102
2010-04-29,533.370034,536.500018,526.670014,532.000006,6111600,266.266269
2010-04-28,532.100004,534.829998,521.03003,529.190014,6805300,264.859867
2010-04-27,528.95002,538.330035,527.230001,529.060017,7681700,264.794803
2010-04-26,544.969994,544.989994,529.210013,531.640015,8728800,266.086094
2010-04-23,547.25,549.32001,542.269999,544.989994,4174600,272.767765
2010-04-22,552.000006,552.499994,543.350034,547.060004,6554800,273.803806
2010-04-21,556.460019,560.249987,552.160002,554.300011,4778200,277.427433
2010-04-20,554.170014,559.660002,551.060029,555.039993,5948800,277.797794
2010-04-19,548.750024,553.990018,544.999994,550.099991,7780200,275.325321
2010-04-16,562.999981,568.810022,549.630003,550.14999,24446500,275.350345
2010-04-15,592.170001,597.839985,588.290035,595.299986,13510000,297.947941
2010-04-14,590.059992,592.339997,584.010017,589.000018,6798500,294.794804
2010-04-13,572.529993,588.880021,571.130027,586.770011,7816700,293.678684
2010-04-12,567.349997,574.000018,566.220025,572.729988,4700000,286.651646
2010-04-09,567.489994,568.770023,564.000018,566.220025,4109000,283.393406
2010-04-08,563.320034,569.849997,560.049992,567.489994,3891100,284.029026
2010-04-07,567.299998,568.750024,561.860009,563.540029,5156800,282.052067
2010-04-06,569.460007,570.890033,565.399984,568.220037,4116000,284.394413
2010-04-05,570.900032,574.879996,569.000018,571.01003,3799100,285.790806
2010-04-01,571.350021,573.450031,565.54998,568.800023,4201100,284.684696
2010-03-31,565.049992,569.74,562.809986,567.120003,6055500,283.843845
2010-03-30,562.829985,567.62999,560.279987,566.710013,3951800,283.638645
2010-03-29,562.999981,564.72,560.56998,562.449995,6202700,281.506504
2010-03-26,565.269987,567.389996,560.019993,562.689989,5387000,281.626621
2010-03-25,559.020017,572.000006,558.660026,562.879984,7853900,281.721714
2010-03-24,545.509981,559.849997,539.700001,557.329998,13117200,278.943943
2010-03-23,557.040005,558.310035,542.000006,549.000018,10991500,274.774784
2010-03-22,556.110027,566.850009,554.280011,557.499994,8001500,279.029026
2010-03-19,559.999994,567.999981,557.279999,559.999994,9578800,280.280277
2010-03-18,564.72,568.440031,562.959982,566.40002,3550800,283.483494
2010-03-17,568.300035,571.450019,564.250012,565.55998,6636500,283.063053
2010-03-16,561.83001,568.420032,560.760036,565.199989,6856100,282.882877
2010-03-15,566.680013,569.450007,556.00003,563.179977,9298400,281.87186
2010-03-12,588.139978,588.280035,579.160014,579.540005,5501200,290.060062
2010-03-11,574.260011,586.210025,574.200013,581.140026,8458100,290.860874
2010-03-10,563.760024,578.50003,562.210001,576.450019,11298400,288.513523
2010-03-09,559.849997,564.660002,556.500018,560.189989,6346800,280.37537
2010-03-08,564.779999,565.179989,561.01003,562.479994,4768000,281.521519
2010-03-05,561.350022,567.669989,559.899996,564.210013,7816500,282.387394
2010-03-04,546.500018,556.130027,546.200025,554.590004,6361200,277.572574
2010-03-03,542.359997,548.119979,539.250012,545.319986,6172600,272.932926
2010-03-02,535.479982,545.659978,535.009994,541.060029,8704800,270.800815
2010-03-01,529.200013,533.290036,527.739988,532.689989,4471300,266.611606
2010-02-26,527.419996,531.750012,523.480031,526.800011,4094500,263.663669
2010-02-25,527.120003,528.490031,519.999994,526.43002,6611700,263.478489
2010-02-24,533.980019,538.440032,530.509981,531.470019,4648500,266.001011
2010-02-23,542.999982,543.630027,532.289999,535.069992,5739400,267.802799
2010-02-22,547.349997,547.499994,541.00003,542.799986,4284900,271.671665
2010-02-19,540.529981,544.030017,539.700001,540.760036,5101000,270.650669
2010-02-18,537.539993,545.009993,536.140027,543.220037,4669100,271.8819
2010-02-17,542.000006,543.400033,537.609991,538.209976,4055300,269.374363
2010-02-16,536.870009,544.130015,534.300011,541.300023,7301400,270.920932
2010-02-12,532.969982,537.150002,530.499982,533.119979,4554800,266.826816
2010-02-11,533.320035,540.489982,529.500006,536.400021,4815100,268.468479
2010-02-10,534.070017,537.789987,527.689989,534.450007,5343600,267.492496
2010-02-09,539.540005,541.530017,535.069992,536.44002,5633500,268.488498
2010-02-08,532.499994,542.000006,531.530018,533.470031,5383200,267.002018
2010-02-05,528.400033,533.50003,522.459995,531.290023,6305600,265.910923
2010-02-04,537.000006,537.999982,525.55998,526.780011,6748600,263.653659
2010-02-03,528.670026,542.100004,528.230037,540.820035,5992200,270.680698
2010-02-02,534.959995,534.959995,527.609991,531.120028,8184200,265.82584
2010-02-01,534.600004,535.810035,530.299987,533.019981,4497000,266.776767
2010-01-29,538.490031,540.990031,525.609979,529.939995,8272700,265.235233
2010-01-28,544.490006,547.000006,530.599979,534.290011,6451700,267.412418
2010-01-27,541.270024,547.64999,535.309986,542.100004,7920800,271.321323
2010-01-26,537.969982,549.600003,536.290023,542.419996,8702200,271.481479
2010-01-25,546.590016,549.879997,535.509981,539.999994,8830900,270.270267
2010-01-22,564.500006,570.599979,534.859997,550.009993,13587100,275.280277
2010-01-21,583.440031,586.82001,572.25,582.979982,12602700,291.781773
2010-01-20,585.98003,585.98003,575.289986,580.409983,6494800,290.495487
2010-01-19,581.200025,590.419983,576.290023,587.61999,8624700,294.104099
2010-01-15,593.340034,593.560028,578.03998,579.999993,10858100,290.290287
2010-01-14,583.90002,594.200013,582.809986,589.849997,8471700,295.220219
2010-01-13,576.490018,588.380033,573.90002,587.090003,12980200,293.83884
2010-01-12,597.649989,598.160038,587.999981,590.479981,9696800,295.535526
2010-01-11,604.460006,604.460006,594.040017,601.110027,14411300,300.855869
2010-01-08,592.000005,603.250036,589.110015,602.020005,9439100,301.311314
2010-01-07,609.400008,609.999993,592.64999,594.100015,12815700,297.347355
2010-01-06,625.860033,625.860033,606.360021,608.260035,7949400,304.434452
2010-01-05,627.180001,627.839984,621.540016,623.990017,6003300,312.307316
2010-01-04,626.950006,629.510005,624.240011,626.750011,3908400,313.688694
2009-12-31,624.749999,625.399983,619.979993,619.979993,2437100,310.300297
2009-12-30,618.500029,622.729987,618.00998,622.729987,2928200,311.67667
2009-12-29,624.739999,624.839997,618.290035,619.400007,2846700,310.010014
2009-12-28,621.660013,625.99003,618.48003,622.869984,3392400,311.746739
2009-12-24,612.929982,619.520005,612.269999,618.48003,1715600,309.549565
2009-12-23,603.50003,612.869984,602.849985,611.680013,4141200,306.146153
2009-12-22,601.340021,601.500017,598.850021,601.120027,3757800,300.860874
2009-12-21,597.60999,599.839997,595.670038,598.680025,5137200,299.639652
2009-12-18,596.030029,598.930019,594.999993,596.420019,7055900,298.508518
2009-12-17,596.440019,597.63999,593.760023,593.940019,5272300,297.267277
2009-12-16,598.600027,600.369984,596.640014,597.759987,5613100,299.179173
2009-12-15,593.300035,596.38002,590.99003,593.139978,4556200,296.866856
2009-12-14,595.349985,597.309998,592.60999,595.730036,3822900,298.163181
2009-12-11,594.680001,594.749999,587.729988,590.509981,3436500,295.550541
2009-12-10,590.439982,594.71,590.409983,591.500018,3333200,296.046055
2009-12-09,587.499993,589.33001,583.580028,589.020017,3558400,294.804813
2009-12-08,583.50003,590.660038,582.000005,587.050004,3044900,293.818821
2009-12-07,584.210013,588.690025,581.00003,586.250024,3269100,293.41843
2009-12-04,593.01998,594.829997,579.180013,585.009993,5022100,292.797794
2009-12-03,589.040017,591.450019,584.999993,585.740036,2854500,293.163181
2009-12-02,591.00003,593.009981,586.220024,587.509993,3323000,294.049046
2009-12-01,588.129978,591.220024,582.999981,589.869996,4635900,295.230228
